Species	Sequence ID	Subfamily	Domains	Superkingdom	seqLabel
Arthrobacter_sanguinis_DSM_21259	WP_026530784.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8170
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026540651.1	AAF6	ABC1, ABC2, arm, linker	Bacteria	Bacteria_AAF6_8171
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026541039.1	AAF2	ABC1, ABC2, linker	Bacteria	Bacteria_AAF2_8172
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026541293.1	ARE4	ABC1, ABC2, arm, linker	Bacteria	Bacteria_ARE4_8173
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026542378.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8174
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026542778.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8175
Arthrobacter_nicotinovorans_231Sha2.1M6	WP_026543197.1	AAF1	ABC1, ABC2, linker	Bacteria	Bacteria_AAF1_8176
Sediminibacillus_halophilus_NSP9.3	WP_026568693.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8177
Dickeya_solani_MK10	WP_026594545.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8178
Dickeya_dianthicola_NCPPB_453	WP_026594969.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8179
Dickeya_paradisiaca_NCPPB_2511	WP_026595104.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8180
Methylocystis_sp._LW5	WP_026598772.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8181
Methylomonas_sp._11b	WP_026601204.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8182
Methylomonas_sp._11b	WP_026601334.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8183
Methylomonas_sp._11b	WP_026602843.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8184
Methylomonas_sp._11b	WP_026603968.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8185
Methylocapsa_acidiphila_B2	WP_026605777.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8186
Methylocapsa_acidiphila_B2	WP_026606144.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8187
Methylocapsa_acidiphila_B2	WP_026607171.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8188
Methylocapsa_acidiphila_B2	WP_026608432.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8189
Methylocaldum_szegediense_O-12	WP_026609368.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8190
Methylocaldum_szegediense_O-12	WP_026610663.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8191
Methylocaldum_szegediense_O-12	WP_026611814.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8192
Sinorhizobium_terangae_WSM1721	WP_026619061.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8193
Sinorhizobium_terangae_WSM1721	WP_026619210.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8194
Sinorhizobium_terangae_WSM1721	WP_026620156.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8195
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026625975.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8196
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026626060.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8197
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026627378.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8198
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026627421.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8199
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026627618.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8200
Dysgonomonas_capnocytophagoides_DSM_22835	WP_026627819.1	BAF3	ABC1, ABC2	Bacteria	Bacteria_BAF3_8201
Dyadobacter_alkalitolerans_DSM_23607	WP_026629256.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8202
Dyadobacter_alkalitolerans_DSM_23607	WP_026629342.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8203
Dyadobacter_alkalitolerans_DSM_23607	WP_026629385.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8204
Dyadobacter_alkalitolerans_DSM_23607	WP_026630295.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8205
Dyadobacter_alkalitolerans_DSM_23607	WP_026630759.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8206
Duganella_zoogloeoides_ATCC_25935	WP_026637155.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8207
Duganella_zoogloeoides_ATCC_25935	WP_026637667.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8208
Bifidobacterium_tsurumiense_DSM_17777	WP_026641767.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8209
Bifidobacterium_tsurumiense_DSM_17777	WP_026641903.1	AAF6	ABC1, ABC2, arm, linker	Bacteria	Bacteria_AAF6_8210
Bifidobacterium_tsurumiense_DSM_17777	WP_026642814.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8211
Bifidobacterium_ruminantium_DSM_6489	WP_026646437.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8212
Bifidobacterium_ruminantium_DSM_6489	WP_026646981.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8213
Blautia_wexlerae_AGR2146	WP_026648168.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8214
Blautia_wexlerae_AGR2146	WP_026648485.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8215
Blautia_wexlerae_AGR2146	WP_026650392.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8216
Blautia_wexlerae_AGR2146	WP_026650407.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8217
Butyrivibrio_sp._AC2005	WP_026659489.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8218
Butyrivibrio_sp._AC2005	WP_026660057.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8219
Butyrivibrio_sp._AC2005	WP_026660500.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8220
Butyrivibrio_sp._AC2005	WP_026661040.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8221
Bacillus_bogoriensis_ATCC_BAA-922	WP_026672183.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8222
Bacillus_bogoriensis_ATCC_BAA-922	WP_026673315.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8223
Bacillus_bogoriensis_ATCC_BAA-922	WP_026673331.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8224
Bacillus_bogoriensis_ATCC_BAA-922	WP_026673438.1	ARE2	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE2_8225
Bacillus_bogoriensis_ATCC_BAA-922	WP_026673897.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8226
Bacillus_gelatini_DSM_15865	WP_026677779.1	FAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_FAF1_8227
Bacillus_gelatini_DSM_15865	WP_026678262.1	ARE1	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE1_8228
Bacillus_gelatini_DSM_15865	WP_026678647.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8229
Bacillus_gelatini_DSM_15865	WP_026679025.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8230
Bacillus_gelatini_DSM_15865	WP_026679043.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8231
Bacillus_gelatini_DSM_15865	WP_026679087.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8232
Azovibrio_restrictus_DSM_23866	WP_026686171.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8233
Azovibrio_restrictus_DSM_23866	WP_026686754.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8234
Azovibrio_restrictus_DSM_23866	WP_026686782.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8235
Azovibrio_restrictus_DSM_23866	WP_026687642.1	YheS	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YheS_8236
Azovibrio_restrictus_DSM_23866	WP_026687774.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8237
Bacillus_aurantiacus_DSM_18675	WP_026688947.1	ARE1	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE1_8238
Bacillus_aurantiacus_DSM_18675	WP_026689613.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8239
Bacillus_aurantiacus_DSM_18675	WP_026691145.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8240
Bacillus_aurantiacus_DSM_18675	WP_026691151.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8241
Bacillus_aurantiacus_DSM_18675	WP_026691399.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8242
Bacillus_kribbensis_DSM_17871	WP_026692569.1	FAF1	ABC1, ABC2, ARE1_2_CTD, arm, linker	Bacteria	Bacteria_FAF1_8243
Bacillus_kribbensis_DSM_17871	WP_026693057.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8244
Bacillus_kribbensis_DSM_17871	WP_026694899.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8245
Bacillus_kribbensis_DSM_17871	WP_026694972.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8246
Bacillus_kribbensis_DSM_17871	WP_026695049.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8247
Bacillus_kribbensis_DSM_17871	WP_026695924.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8248
Bacillus_chagannorensis_DSM_18086	WP_026696445.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8249
Bacillus_chagannorensis_DSM_18086	WP_026696885.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8250
Bacillus_chagannorensis_DSM_18086	WP_026698515.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8251
Bacillus_chagannorensis_DSM_18086	WP_026699009.1	ARE1	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE1_8252
Bacillus_aidingensis_DSM_18341	WP_026700855.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8253
Bacillus_aidingensis_DSM_18341	WP_026702776.1	ARE1	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE1_8254
Bacillus_aidingensis_DSM_18341	WP_026702940.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8255
Bacillus_aidingensis_DSM_18341	WP_026703299.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8256
Flavobacterium_soli_DSM_19725	WP_026704092.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8257
Flavobacterium_soli_DSM_19725	WP_026704324.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8258
Flavobacterium_soli_DSM_19725	WP_026705087.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8259
Flavobacterium_soli_DSM_19725	WP_026705702.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8260
Flavobacterium_soli_DSM_19725	WP_026705862.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8261
Flavobacterium_frigidarium_DSM_17623	WP_026706827.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8262
Flavobacterium_frigidarium_DSM_17623	WP_026707748.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8263
Flavobacterium_frigidarium_DSM_17623	WP_026708175.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8264
Flavobacterium_frigidarium_DSM_17623	WP_026709134.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8265
Flavobacterium_frigidarium_DSM_17623	WP_026709266.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8266
Flavobacterium_filum_DSM_17961	WP_026710848.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8267
Flavobacterium_filum_DSM_17961	WP_026711272.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8268
Flavobacterium_filum_DSM_17961	WP_026711335.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8269
Flavobacterium_filum_DSM_17961	WP_026711532.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8270
Flavobacterium_filum_DSM_17961	WP_026711907.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8271
Flavobacterium_daejeonense_DSM_17708	WP_026712280.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8272
Flavobacterium_daejeonense_DSM_17708	WP_026713686.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8273
Flavobacterium_daejeonense_DSM_17708	WP_026713806.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8274
Flavobacterium_daejeonense_DSM_17708	WP_026714098.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8275
Flavobacterium_daejeonense_DSM_17708	WP_026714972.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8276
Flavobacterium_gelidilacus_DSM_15343	WP_026715923.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8277
Flavobacterium_gelidilacus_DSM_15343	WP_026715988.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8278
Flavobacterium_gelidilacus_DSM_15343	WP_026716176.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8279
Flavobacterium_gelidilacus_DSM_15343	WP_026718106.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8280
Flavobacterium_gelidilacus_DSM_15343	WP_026718365.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8281
Flavobacterium_sasangense_DSM_21067	WP_026724176.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8282
Flavobacterium_sasangense_DSM_21067	WP_026724577.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8283
Flavobacterium_sasangense_DSM_21067	WP_026724596.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8284
Flavobacterium_sasangense_DSM_21067	WP_026725733.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8285
Flavobacterium_sasangense_DSM_21067	WP_026726660.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8286
Flavobacterium_denitrificans_DSM_15936	WP_026727584.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8287
Flavobacterium_denitrificans_DSM_15936	WP_026728002.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8288
Flavobacterium_denitrificans_DSM_15936	WP_026729639.1	BAF3	ABC1, ABC2, linker	Bacteria	Bacteria_BAF3_8289
Flavobacterium_denitrificans_DSM_15936	WP_026729772.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8290
Flavobacterium_denitrificans_DSM_15936	WP_026730118.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8291
Flavobacterium_denitrificans_DSM_15936	WP_026730530.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8292
Lonsdalea_quercina_subsp._quercina	WP_026741469.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8293
Lonsdalea_quercina_subsp._quercina	WP_026741633.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8294
Lonsdalea_quercina_subsp._quercina	WP_026742688.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8295
Lonsdalea_quercina_subsp._quercina	WP_026744217.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8296
Leucothrix_mucor_DSM_2157	WP_026744619.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8297
Leucothrix_mucor_DSM_2157	WP_026744789.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8298
Leptotrichia_trevisanii_DSM_22070	WP_026748152.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8299
Leptotrichia_trevisanii_DSM_22070	WP_026749291.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8300
Sediminibacterium_sp._C3	WP_026751542.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8301
Sediminibacterium_sp._C3	WP_026751575.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8302
Sediminibacterium_sp._C3	WP_026751948.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8303
Sediminibacter_sp._Hel_I_10	WP_026753155.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8304
Sediminibacter_sp._Hel_I_10	WP_026753238.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8305
Sediminibacter_sp._Hel_I_10	WP_026753676.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8306
Sediminibacter_sp._Hel_I_10	WP_026754063.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8307
Sediminibacter_sp._Hel_I_10	WP_026755665.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8308
Sediminimonas_qiaohouensis_DSM_21189	WP_026756561.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8309
Sediminimonas_qiaohouensis_DSM_21189	WP_026756601.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8310
Sediminimonas_qiaohouensis_DSM_21189	WP_026759076.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8311
Sediminibacterium_salmoneum_NBRC_103935	WP_026763443.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8312
Sediminibacterium_salmoneum_NBRC_103935	WP_026763769.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8313
Sediminibacterium_salmoneum_NBRC_103935	WP_026763802.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8314
Sediminibacterium_salmoneum_NBRC_103935	WP_026765163.1	BAF3	ABC1, ABC2	Bacteria	Bacteria_BAF3_8315
Sediminibacillus_halophilus_NSP9.3	WP_026770748.1	ARE2	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE2_8316
Sediminibacillus_halophilus_NSP9.3	WP_026770880.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8317
Sediminibacillus_halophilus_NSP9.3	WP_026770895.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8318
Sediminibacillus_halophilus_NSP9.3	WP_026771503.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8319
Sediminibacillus_halophilus_NSP9.3	WP_026771922.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8320
Polaribacter_sp._Hel_I_88	WP_026775162.1	EttA	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_EttA_8321
Polaribacter_sp._Hel_I_88	WP_026775570.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8322
Polaribacter_sp._Hel_I_88	WP_026775672.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8323
Polaribacter_sp._Hel_I_88	WP_026777703.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8324
Pleomorphomonas_koreensis_DSM_23070	WP_026783311.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8325
Pleomorphomonas_koreensis_DSM_23070	WP_026783425.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8326
Pleomorphomonas_koreensis_DSM_23070	WP_026784059.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8327
Pleomorphomonas_koreensis_DSM_23070	WP_026784525.1	BAF2	ABC1, ABC2	Bacteria	Bacteria_BAF2_8328
Planktothrix_rubescens_NIVA-CYA_407	WP_026786875.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8329
Planktothrix_prolifica_NIVA-CYA_406	WP_026787711.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8330
Planktothrix_rubescens_NIVA-CYA_407	WP_026787711.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8331
Pleomorphomonas_oryzae_DSM_16300	WP_026790199.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8332
Pleomorphomonas_oryzae_DSM_16300	WP_026790322.1	YheS	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YheS_8333
Pleomorphomonas_oryzae_DSM_16300	WP_026790584.1	Uup	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_Uup_8334
Pleomorphomonas_oryzae_DSM_16300	WP_026791598.1	EttA	ABC1, ABC2, arm, linker	Bacteria	Bacteria_EttA_8335
Pleomorphomonas_oryzae_DSM_16300	WP_026791817.1	BAF2	ABC1, ABC2	Bacteria	Bacteria_BAF2_8336
Pleomorphomonas_oryzae_DSM_16300	WP_026792294.1	PAF1	ABC1, ABC2	Bacteria	Bacteria_PAF1_8337
Planktothrix_agardhii_NIVA-CYA_15	WP_026793868.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8338
Planktothrix_mougeotii_NIVA-CYA_405	WP_026793868.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8339
Planktothrix_prolifica_NIVA-CYA_406	WP_026793868.1	YdiF	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YdiF_8340
Planktothrix_agardhii_NIVA-CYA_15	WP_026795478.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8341
Planktothrix_mougeotii_NIVA-CYA_405	WP_026795478.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8342
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026799113.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_Uup_8343
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026799346.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8344
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026799611.1	YfmM	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YfmM_8345
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026800542.1	ARE1	ABC1, ABC2, ARE1_2_CTD, linker	Bacteria	Bacteria_ARE1_8346
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026800898.1	ARE3	ABC1, ABC2, linker	Bacteria	Bacteria_ARE3_8347
Pontibacillus_halophilus_JSM_076056_=_DSM_19796	WP_026801842.1	YdiF	ABC1, ABC2, bact_CTD_extensions, arm, linker	Bacteria	Bacteria_YdiF_8348
Arcobacter_septicus_AF1028	WP_026805514.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8349
Arcobacter_septicus_AF1028	WP_026805719.1	DAF1	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_DAF1_8350
Arcobacter_septicus_AF1028	WP_026806941.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm	Bacteria	Bacteria_Uup_8351
Arcobacter_lanthierii_AF1430	WP_026807595.1	DAF1	ABC1, ABC2, bact_CTD_extensions, linker	Bacteria	Bacteria_DAF1_8352
Arcobacter_lanthierii_AF1430	WP_026807657.1	YbiT	ABC1, ABC2, arm, linker	Bacteria	Bacteria_YbiT_8353
Arcobacter_lanthierii_AF1430	WP_026807772.1	ARE1	ABC1, ABC2	Bacteria	Bacteria_ARE1_8354
Arcobacter_lanthierii_AF1430	WP_026807949.1	Uup	ABC1, ABC2, bact_CTD_extensions, arm	Bacteria	Bacteria_Uup_8355
Arenibacter_latericius_DSM_15913	WP_026808405.1	BdAF1	ABC1, ABC2, arm, linker	Bacteria	Bacteria_BdAF1_8356
