Contig	Element	Start	End	MGE.type	genome
GVMAG-M-3300023184-188.fna|Ga0214919_10005491	GVMAG-M-3300023184-188.fna|Ga0214919_10005491_19	15932	17956	endonuclease	GVMAG-M-3300023184-188
GVMAG-M-3300023184-188.fna|Ga0214919_10008446	GVMAG-M-3300023184-188.fna|Ga0214919_10008446_9	9373	10314	endonuclease	GVMAG-M-3300023184-188
GVMAG-M-3300023184-190.fna|Ga0214919_10000454	GVMAG-M-3300023184-190.fna|Ga0214919_10000454_42	44278	45249	endonuclease	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000541	GVMAG-M-3300023184-190.fna|Ga0214919_10000541_47	45039	45428	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000651	GVMAG-M-3300023184-190.fna|Ga0214919_10000651_19	26421	27002	endonuclease	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000796	GVMAG-M-3300023184-190.fna|Ga0214919_10000796_2	635	1234	endonuclease	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000800	GVMAG-M-3300023184-190.fna|Ga0214919_10000800_24	21303	22265	endonuclease	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000800	GVMAG-M-3300023184-190.fna|Ga0214919_10000800_24	21303	22265	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000800	GVMAG-M-3300023184-190.fna|Ga0214919_10000800_44	43771	45192	recombinase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10000800	IS630	21260	22265	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10001533	GVMAG-M-3300023184-190.fna|Ga0214919_10001533_33	30194	30370	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10001533	GVMAG-M-3300023184-190.fna|Ga0214919_10001533_34	30432	30620	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10005705	GVMAG-M-3300023184-190.fna|Ga0214919_10005705_4	4567	5370	endonuclease	GVMAG-M-3300023184-190
GVMAG-M-3300023184-190.fna|Ga0214919_10005705	IS630	4581	5862	IS/transposase	GVMAG-M-3300023184-190
GVMAG-M-3300023184-191.fna|Ga0214919_10003693	GVMAG-M-3300023184-191.fna|Ga0214919_10003693_12	10763	12166	recombinase	GVMAG-M-3300023184-191
GVMAG-M-3300023184-191.fna|Ga0214919_10003693	GVMAG-M-3300023184-191.fna|Ga0214919_10003693_3	1755	2717	endonuclease	GVMAG-M-3300023184-191
GVMAG-M-3300023184-24.fna|Ga0214919_10002437	GVMAG-M-3300023184-24.fna|Ga0214919_10002437_20	23946	24911	endonuclease	GVMAG-M-3300023184-24
GVMAG-M-3300023184-27.fna|Ga0214919_10000505	GVMAG-M-3300023184-27.fna|Ga0214919_10000505_21	17246	18598	recombinase	GVMAG-M-3300023184-27
GVMAG-M-3300023184-27.fna|Ga0214919_10004665	GVMAG-M-3300023184-27.fna|Ga0214919_10004665_17	15093	16136	endonuclease	GVMAG-M-3300023184-27
GVMAG-M-3300023184-27.fna|Ga0214919_10007219	GVMAG-M-3300023184-27.fna|Ga0214919_10007219_2	1232	2758	endonuclease	GVMAG-M-3300023184-27
GVMAG-M-3300023184-3.fna|Ga0214919_10001398	GVMAG-M-3300023184-3.fna|Ga0214919_10001398_24	16928	20923	endonuclease	GVMAG-M-3300023184-3
GVMAG-M-3300023184-3.fna|Ga0214919_10002066	GVMAG-M-3300023184-3.fna|Ga0214919_10002066_16	11950	12651	resolvase	GVMAG-M-3300023184-3
GVMAG-M-3300023184-3.fna|Ga0214919_10003768	GVMAG-M-3300023184-3.fna|Ga0214919_10003768_26	18561	19787	recombinase	GVMAG-M-3300023184-3
GVMAG-M-3300023184-36.fna|Ga0214919_10001007	GVMAG-M-3300023184-36.fna|Ga0214919_10001007_2	1104	1589	endonuclease	GVMAG-M-3300023184-36
GVMAG-M-3300023184-36.fna|Ga0214919_10005211	GVMAG-M-3300023184-36.fna|Ga0214919_10005211_9	7654	8874	recombinase	GVMAG-M-3300023184-36
GVMAG-M-3300023184-38.fna|Ga0214919_10001153	GVMAG-M-3300023184-38.fna|Ga0214919_10001153_18	14961	15938	endonuclease	GVMAG-M-3300023184-38
GVMAG-M-3300023184-38.fna|Ga0214919_10001153	GVMAG-M-3300023184-38.fna|Ga0214919_10001153_41	41487	42053	endonuclease	GVMAG-M-3300023184-38
GVMAG-M-3300023184-38.fna|Ga0214919_10001461	GVMAG-M-3300023184-38.fna|Ga0214919_10001461_24	27143	28741	recombinase	GVMAG-M-3300023184-38
GVMAG-M-3300023184-38.fna|Ga0214919_10008044	GVMAG-M-3300023184-38.fna|Ga0214919_10008044_8	4879	5304	endonuclease	GVMAG-M-3300023184-38
GVMAG-M-3300023184-40.fna|Ga0214919_10000268	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_27	26096	26905	resolvase	GVMAG-M-3300023184-40
GVMAG-M-3300023184-40.fna|Ga0214919_10000268	GVMAG-M-3300023184-40.fna|Ga0214919_10000268_7	7617	8204	endonuclease	GVMAG-M-3300023184-40
GVMAG-M-3300023184-40.fna|Ga0214919_10000277	GVMAG-M-3300023184-40.fna|Ga0214919_10000277_33	32501	33913	endonuclease	GVMAG-M-3300023184-40
GVMAG-M-3300023184-40.fna|Ga0214919_10008821	GVMAG-M-3300023184-40.fna|Ga0214919_10008821_6	6225	7472	recombinase	GVMAG-M-3300023184-40
GVMAG-M-3300023184-43.fna|Ga0214919_10000855	GVMAG-M-3300023184-43.fna|Ga0214919_10000855_24	29804	32218	endonuclease	GVMAG-M-3300023184-43
GVMAG-M-3300023184-43.fna|Ga0214919_10003121	GVMAG-M-3300023184-43.fna|Ga0214919_10003121_5	4803	5810	endonuclease	GVMAG-M-3300023184-43
GVMAG-M-3300023184-43.fna|Ga0214919_10008126	GVMAG-M-3300023184-43.fna|Ga0214919_10008126_6	4473	5465	resolvase	GVMAG-M-3300023184-43
GVMAG-M-3300023184-43.fna|Ga0214919_10012067	GVMAG-M-3300023184-43.fna|Ga0214919_10012067_8	5374	6186	endonuclease	GVMAG-M-3300023184-43
GVMAG-M-3300023184-50.fna|Ga0214919_10000219	GVMAG-M-3300023184-50.fna|Ga0214919_10000219_24	18145	18774	endonuclease	GVMAG-M-3300023184-50
GVMAG-M-3300023184-50.fna|Ga0214919_10000219	GVMAG-M-3300023184-50.fna|Ga0214919_10000219_63	53609	54640	recombinase	GVMAG-M-3300023184-50
GVMAG-M-3300023184-50.fna|Ga0214919_10002015	GVMAG-M-3300023184-50.fna|Ga0214919_10002015_28	21116	21850	endonuclease	GVMAG-M-3300023184-50
GVMAG-M-3300023184-51.fna|Ga0214919_10000237	GVMAG-M-3300023184-51.fna|Ga0214919_10000237_30	28023	28613	endonuclease	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000774	GVMAG-M-3300023184-51.fna|Ga0214919_10000774_12	11050	12000	resolvase	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000774	GVMAG-M-3300023184-51.fna|Ga0214919_10000774_26	25751	26845	endonuclease	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000774	GVMAG-M-3300023184-51.fna|Ga0214919_10000774_28	27244	28014	endonuclease	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000774	GVMAG-M-3300023184-51.fna|Ga0214919_10000774_5	4027	4887	resolvase	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000815	GVMAG-M-3300023184-51.fna|Ga0214919_10000815_1	3	755	endonuclease	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000815	GVMAG-M-3300023184-51.fna|Ga0214919_10000815_61	52824	53009	IS/transposase	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10000815	GVMAG-M-3300023184-51.fna|Ga0214919_10000815_9	5288	6733	recombinase	GVMAG-M-3300023184-51
GVMAG-M-3300023184-51.fna|Ga0214919_10001841	GVMAG-M-3300023184-51.fna|Ga0214919_10001841_24	24768	25199	endonuclease	GVMAG-M-3300023184-51
GVMAG-M-3300023184-53.fna|Ga0214919_10000147	GVMAG-M-3300023184-53.fna|Ga0214919_10000147_29	24391	25107	recombinase	GVMAG-M-3300023184-53
GVMAG-M-3300023184-53.fna|Ga0214919_10000147	GVMAG-M-3300023184-53.fna|Ga0214919_10000147_45	40160	40891	endonuclease	GVMAG-M-3300023184-53
GVMAG-M-3300023184-53.fna|Ga0214919_10000147	GVMAG-M-3300023184-53.fna|Ga0214919_10000147_93	85579	85866	endonuclease	GVMAG-M-3300023184-53
GVMAG-M-3300023184-58.fna|Ga0214919_10000821	GVMAG-M-3300023184-58.fna|Ga0214919_10000821_31	32507	32998	endonuclease	GVMAG-M-3300023184-58
GVMAG-M-3300023184-58.fna|Ga0214919_10000958	GVMAG-M-3300023184-58.fna|Ga0214919_10000958_31	31920	33386	recombinase	GVMAG-M-3300023184-58
GVMAG-M-3300023184-58.fna|Ga0214919_10002383	GVMAG-M-3300023184-58.fna|Ga0214919_10002383_14	14048	14692	endonuclease	GVMAG-M-3300023184-58
GVMAG-M-3300023184-60.fna|Ga0214919_10000233	GVMAG-M-3300023184-60.fna|Ga0214919_10000233_12	8534	9331	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000233	GVMAG-M-3300023184-60.fna|Ga0214919_10000233_14	9697	9975	IS/transposase	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000233	GVMAG-M-3300023184-60.fna|Ga0214919_10000233_30	28928	29797	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000233	GVMAG-M-3300023184-60.fna|Ga0214919_10000233_56	54382	55185	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000233	GVMAG-M-3300023184-60.fna|Ga0214919_10000233_68	69796	70374	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000727	GVMAG-M-3300023184-60.fna|Ga0214919_10000727_17	19149	19727	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10000727	GVMAG-M-3300023184-60.fna|Ga0214919_10000727_21	22276	23400	recombinase	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10001020	GVMAG-M-3300023184-60.fna|Ga0214919_10001020_2	388	1113	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10006772	GVMAG-M-3300023184-60.fna|Ga0214919_10006772_11	10158	10904	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10006772	GVMAG-M-3300023184-60.fna|Ga0214919_10006772_3	3323	3592	endonuclease	GVMAG-M-3300023184-60
GVMAG-M-3300023184-60.fna|Ga0214919_10006772	IS630	3374	4011	IS/transposase	GVMAG-M-3300023184-60
GVMAG-M-3300023184-62.fna|Ga0214919_10000003	GVMAG-M-3300023184-62.fna|Ga0214919_10000003_102	106755	107120	endonuclease	GVMAG-M-3300023184-62
GVMAG-M-3300023184-62.fna|Ga0214919_10000003	GVMAG-M-3300023184-62.fna|Ga0214919_10000003_194	196244	197419	recombinase	GVMAG-M-3300023184-62
GVMAG-M-3300023184-62.fna|Ga0214919_10000003	GVMAG-M-3300023184-62.fna|Ga0214919_10000003_251	265209	265994	endonuclease	GVMAG-M-3300023184-62
GVMAG-M-3300023184-62.fna|Ga0214919_10000003	GVMAG-M-3300023184-62.fna|Ga0214919_10000003_270	290046	290996	endonuclease	GVMAG-M-3300023184-62
GVMAG-M-3300023184-62.fna|Ga0214919_10000003	GVMAG-M-3300023184-62.fna|Ga0214919_10000003_324	335455	336273	endonuclease	GVMAG-M-3300023184-62
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	GVMAG-M-3300023184-64.fna|Ga0214919_10000191_100	90009	90878	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	GVMAG-M-3300023184-64.fna|Ga0214919_10000191_33	31376	32044	resolvase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	GVMAG-M-3300023184-64.fna|Ga0214919_10000191_84	72769	73794	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	GVMAG-M-3300023184-64.fna|Ga0214919_10000191_84	72769	73794	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	GVMAG-M-3300023184-64.fna|Ga0214919_10000191_85	73890	75581	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000191	IS630	72565	73866	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10000460	GVMAG-M-3300023184-64.fna|Ga0214919_10000460_45	44323	44643	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001156	GVMAG-M-3300023184-64.fna|Ga0214919_10001156_25	32812	33282	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001156	GVMAG-M-3300023184-64.fna|Ga0214919_10001156_25	32812	33282	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001156	IS630	32562	33941	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001721	GVMAG-M-3300023184-64.fna|Ga0214919_10001721_37	28682	29023	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001983	GVMAG-M-3300023184-64.fna|Ga0214919_10001983_1	2	376	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10001983	GVMAG-M-3300023184-64.fna|Ga0214919_10001983_14	14143	14856	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10002477	GVMAG-M-3300023184-64.fna|Ga0214919_10002477_12	14452	15486	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10002682	GVMAG-M-3300023184-64.fna|Ga0214919_10002682_25	22765	23610	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10004327	GVMAG-M-3300023184-64.fna|Ga0214919_10004327_4	3486	5339	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10006257	GVMAG-M-3300023184-64.fna|Ga0214919_10006257_1	1	816	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10006257	GVMAG-M-3300023184-64.fna|Ga0214919_10006257_1	1	816	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10006257	GVMAG-M-3300023184-64.fna|Ga0214919_10006257_16	14663	14860	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10006257	IS630	19	2026	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007261	GVMAG-M-3300023184-64.fna|Ga0214919_10007261_13	11616	12518	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007261	GVMAG-M-3300023184-64.fna|Ga0214919_10007261_13	11616	12518	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007261	GVMAG-M-3300023184-64.fna|Ga0214919_10007261_6	5239	5994	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007261	IS630	11647	13015	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007884	GVMAG-M-3300023184-64.fna|Ga0214919_10007884_4	3184	4194	endonuclease	GVMAG-M-3300023184-64
GVMAG-M-3300023184-64.fna|Ga0214919_10007884	IS630	2854	4189	IS/transposase	GVMAG-M-3300023184-64
GVMAG-M-3300023184-65.fna|Ga0214919_10000844	GVMAG-M-3300023184-65.fna|Ga0214919_10000844_10	8524	9987	endonuclease	GVMAG-M-3300023184-65
GVMAG-M-3300023184-65.fna|Ga0214919_10000844	GVMAG-M-3300023184-65.fna|Ga0214919_10000844_43	48668	49924	endonuclease	GVMAG-M-3300023184-65
GVMAG-M-3300023184-65.fna|Ga0214919_10001477	GVMAG-M-3300023184-65.fna|Ga0214919_10001477_12	11440	12039	endonuclease	GVMAG-M-3300023184-65
GVMAG-M-3300023184-65.fna|Ga0214919_10001795	GVMAG-M-3300023184-65.fna|Ga0214919_10001795_22	19068	20039	endonuclease	GVMAG-M-3300023184-65
GVMAG-M-3300023184-65.fna|Ga0214919_10001795	GVMAG-M-3300023184-65.fna|Ga0214919_10001795_35	32889	33884	resolvase	GVMAG-M-3300023184-65
GVMAG-M-3300023184-65.fna|Ga0214919_10004789	GVMAG-M-3300023184-65.fna|Ga0214919_10004789_8	7197	7610	endonuclease	GVMAG-M-3300023184-65
GVMAG-M-3300023184-66.fna|Ga0214919_10000202	GVMAG-M-3300023184-66.fna|Ga0214919_10000202_111	94838	95665	endonuclease	GVMAG-M-3300023184-66
GVMAG-M-3300023184-66.fna|Ga0214919_10000658	GVMAG-M-3300023184-66.fna|Ga0214919_10000658_40	42620	43732	endonuclease	GVMAG-M-3300023184-66
GVMAG-M-3300023184-66.fna|Ga0214919_10006811	GVMAG-M-3300023184-66.fna|Ga0214919_10006811_15	13937	14980	endonuclease	GVMAG-M-3300023184-66
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_124	164078	164740	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_13	25860	27290	recombinase	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_184	218519	219421	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_202	264460	265077	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_234	299437	300297	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000012	GVMAG-M-3300023184-68.fna|Ga0214919_10000012_48	80565	81260	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000047	GVMAG-M-3300023184-68.fna|Ga0214919_10000047_130	150895	153624	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-68.fna|Ga0214919_10000047	GVMAG-M-3300023184-68.fna|Ga0214919_10000047_70	70335	72935	endonuclease	GVMAG-M-3300023184-68
GVMAG-M-3300023184-70.fna|Ga0214919_10000184	GVMAG-M-3300023184-70.fna|Ga0214919_10000184_27	40833	41684	endonuclease	GVMAG-M-3300023184-70
GVMAG-M-3300023184-70.fna|Ga0214919_10000992	GVMAG-M-3300023184-70.fna|Ga0214919_10000992_40	35758	36858	recombinase	GVMAG-M-3300023184-70
GVMAG-M-3300023184-70.fna|Ga0214919_10005727	GVMAG-M-3300023184-70.fna|Ga0214919_10005727_2	1833	2129	endonuclease	GVMAG-M-3300023184-70
GVMAG-M-3300023184-71.fna|Ga0214919_10000112	GVMAG-M-3300023184-71.fna|Ga0214919_10000112_2	776	2260	endonuclease	GVMAG-M-3300023184-71
GVMAG-M-3300023184-71.fna|Ga0214919_10000930	GVMAG-M-3300023184-71.fna|Ga0214919_10000930_10	5155	5652	resolvase	GVMAG-M-3300023184-71
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_122	140936	141775	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_139	152240	157087	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_146	160880	161914	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_40	50279	50866	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_58	66577	67416	resolvase	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000032	GVMAG-M-3300023184-72.fna|Ga0214919_10000032_72	80610	81434	resolvase	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000130	GVMAG-M-3300023184-72.fna|Ga0214919_10000130_11	9890	10408	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000130	GVMAG-M-3300023184-72.fna|Ga0214919_10000130_71	71989	73026	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10000130	IS630	71939	73064	IS/transposase	GVMAG-M-3300023184-72
GVMAG-M-3300023184-72.fna|Ga0214919_10001119	GVMAG-M-3300023184-72.fna|Ga0214919_10001119_14	14033	14437	endonuclease	GVMAG-M-3300023184-72
GVMAG-M-3300023184-77.fna|Ga0214919_10000009	GVMAG-M-3300023184-77.fna|Ga0214919_10000009_246	261683	262048	endonuclease	GVMAG-M-3300023184-77
GVMAG-M-3300023184-77.fna|Ga0214919_10000009	GVMAG-M-3300023184-77.fna|Ga0214919_10000009_37	47387	48508	recombinase	GVMAG-M-3300023184-77
GVMAG-M-3300023184-77.fna|Ga0214919_10000009	GVMAG-M-3300023184-77.fna|Ga0214919_10000009_51	62779	63573	resolvase	GVMAG-M-3300023184-77
GVMAG-M-3300023184-77.fna|Ga0214919_10000782	GVMAG-M-3300023184-77.fna|Ga0214919_10000782_16	19391	20266	endonuclease	GVMAG-M-3300023184-77
GVMAG-M-3300023184-81.fna|Ga0214919_10000640	GVMAG-M-3300023184-81.fna|Ga0214919_10000640_28	28206	28697	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10000640	GVMAG-M-3300023184-81.fna|Ga0214919_10000640_34	32664	34049	recombinase	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10000640	GVMAG-M-3300023184-81.fna|Ga0214919_10000640_48	51203	51781	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10001674	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_11	11956	12759	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10001674	GVMAG-M-3300023184-81.fna|Ga0214919_10001674_6	2458	6807	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10006769	GVMAG-M-3300023184-81.fna|Ga0214919_10006769_5	5623	6657	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-81.fna|Ga0214919_10008642	GVMAG-M-3300023184-81.fna|Ga0214919_10008642_7	8719	9681	endonuclease	GVMAG-M-3300023184-81
GVMAG-M-3300023184-86.fna|Ga0214919_10000548	GVMAG-M-3300023184-86.fna|Ga0214919_10000548_12	11776	12804	endonuclease	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10000764	GVMAG-M-3300023184-86.fna|Ga0214919_10000764_16	13511	14341	resolvase	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10000764	GVMAG-M-3300023184-86.fna|Ga0214919_10000764_42	37652	38221	endonuclease	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10000804	GVMAG-M-3300023184-86.fna|Ga0214919_10000804_27	31726	32502	endonuclease	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10000820	GVMAG-M-3300023184-86.fna|Ga0214919_10000820_49	42464	43906	recombinase	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10001871	GVMAG-M-3300023184-86.fna|Ga0214919_10001871_31	31618	32013	endonuclease	GVMAG-M-3300023184-86
GVMAG-M-3300023184-86.fna|Ga0214919_10003334	GVMAG-M-3300023184-86.fna|Ga0214919_10003334_28	22491	23465	endonuclease	GVMAG-M-3300023184-86
GVMAG-M-3300023184-88.fna|Ga0214919_10000108	GVMAG-M-3300023184-88.fna|Ga0214919_10000108_124	117564	118919	endonuclease	GVMAG-M-3300023184-88
GVMAG-M-3300023184-88.fna|Ga0214919_10000108	GVMAG-M-3300023184-88.fna|Ga0214919_10000108_15	15763	17013	recombinase	GVMAG-M-3300023184-88
GVMAG-M-3300023184-88.fna|Ga0214919_10000108	GVMAG-M-3300023184-88.fna|Ga0214919_10000108_27	31555	32367	resolvase	GVMAG-M-3300023184-88
GVMAG-M-3300023184-88.fna|Ga0214919_10000226	GVMAG-M-3300023184-88.fna|Ga0214919_10000226_58	60665	60871	endonuclease	GVMAG-M-3300023184-88
GVMAG-M-3300023184-88.fna|Ga0214919_10000226	GVMAG-M-3300023184-88.fna|Ga0214919_10000226_59	60852	61646	endonuclease	GVMAG-M-3300023184-88
GVMAG-M-3300023184-88.fna|Ga0214919_10002451	GVMAG-M-3300023184-88.fna|Ga0214919_10002451_4	1763	2167	endonuclease	GVMAG-M-3300023184-88
GVMAG-M-3300023184-89.fna|Ga0214919_10000087	GVMAG-M-3300023184-89.fna|Ga0214919_10000087_100	100766	102106	recombinase	GVMAG-M-3300023184-89
GVMAG-M-3300023184-89.fna|Ga0214919_10001016	GVMAG-M-3300023184-89.fna|Ga0214919_10001016_43	44685	45320	endonuclease	GVMAG-M-3300023184-89
GVMAG-M-3300023184-89.fna|Ga0214919_10003295	GVMAG-M-3300023184-89.fna|Ga0214919_10003295_20	15891	16433	endonuclease	GVMAG-M-3300023184-89
GVMAG-M-3300023210-14.fna|Ga0233412_10000096	GVMAG-M-3300023210-14.fna|Ga0233412_10000096_10	12528	13049	endonuclease	GVMAG-M-3300023210-14
GVMAG-M-3300023210-14.fna|Ga0233412_10000333	GVMAG-M-3300023210-14.fna|Ga0233412_10000333_16	9091	10332	recombinase	GVMAG-M-3300023210-14
GVMAG-M-3300023210-14.fna|Ga0233412_10000466	GVMAG-M-3300023210-14.fna|Ga0233412_10000466_10	8169	8963	resolvase	GVMAG-M-3300023210-14
GVMAG-M-3300023210-19.fna|Ga0233412_10000016	GVMAG-M-3300023210-19.fna|Ga0233412_10000016_108	105553	105981	endonuclease	GVMAG-M-3300023210-19
